,sales,date,region
3350,1713.0,2020-05-23,east
3351,1788.0,2020-05-23,west
3352,1773.0,2020-05-24,north
3353,1785.0,2020-05-24,south
3354,1509.0,2020-05-24,east
3355,1713.0,2020-05-24,west
3356,1536.0,2020-05-25,north
3357,1704.0,2020-05-25,south
3358,1563.0,2020-05-25,east
3359,1539.0,2020-05-25,west
3360,1545.0,2020-05-26,north
3361,1530.0,2020-05-26,south
3362,1758.0,2020-05-26,east
3363,1656.0,2020-05-26,west
3364,1563.0,2020-05-27,north
3365,1758.0,2020-05-27,south
3366,1656.0,2020-05-27,east
3367,1707.0,2020-05-27,west
3368,1581.0,2020-05-28,north
3369,1569.0,2020-05-28,south
3370,1533.0,2020-05-28,east
3371,1566.0,2020-05-28,west
3372,1722.0,2020-05-29,north
3373,1602.0,2020-05-29,south
3374,1698.0,2020-05-29,east
3375,1566.0,2020-05-29,west
3376,1599.0,2020-05-30,north
3377,1788.0,2020-05-30,south
3378,1743.0,2020-05-30,east
3379,1647.0,2020-05-30,west
3380,1566.0,2020-05-31,north
3381,1608.0,2020-05-31,south
3382,1791.0,2020-05-31,east
3383,1764.0,2020-05-31,west
3384,1752.0,2020-06-01,north
3385,1608.0,2020-06-01,south
3386,1554.0,2020-06-01,east
3387,1710.0,2020-06-01,west
3388,1677.0,2020-06-02,north
3389,1794.0,2020-06-02,south
3390,1800.0,2020-06-02,east
3391,1767.0,2020-06-02,west
3392,1782.0,2020-06-03,north
3393,1584.0,2020-06-03,south
3394,1545.0,2020-06-03,east
3395,1617.0,2020-06-03,west
3396,1644.0,2020-06-04,north
3397,1527.0,2020-06-04,south
3398,1707.0,2020-06-04,east
3399,1773.0,2020-06-04,west
3400,1587.0,2020-06-05,north
3401,1632.0,2020-06-05,south
3402,1569.0,2020-06-05,east
3403,1566.0,2020-06-05,west
3404,1683.0,2020-06-06,north
3405,1689.0,2020-06-06,south
3406,1704.0,2020-06-06,east
3407,1749.0,2020-06-06,west
3408,1620.0,2020-06-07,north
3409,1650.0,2020-06-07,south
3410,1743.0,2020-06-07,east
3411,1674.0,2020-06-07,west
3412,1527.0,2020-06-08,north
3413,1638.0,2020-06-08,south
3414,1584.0,2020-06-08,east
3415,1695.0,2020-06-08,west
3416,1503.0,2020-06-09,north
3417,1569.0,2020-06-09,south
3418,1572.0,2020-06-09,east
3419,1593.0,2020-06-09,west
3420,1761.0,2020-06-10,north
3421,1512.0,2020-06-10,south
3422,1617.0,2020-06-10,east
3423,1593.0,2020-06-10,west
3424,1590.0,2020-06-11,north
3425,1611.0,2020-06-11,south
3426,1719.0,2020-06-11,east
3427,1719.0,2020-06-11,west
3428,1512.0,2020-06-12,north
3429,1776.0,2020-06-12,south
3430,1575.0,2020-06-12,east
3431,1746.0,2020-06-12,west
3432,1581.0,2020-06-13,north
3433,1689.0,2020-06-13,south
3434,1776.0,2020-06-13,east
3435,1560.0,2020-06-13,west
3436,1734.0,2020-06-14,north
3437,1788.0,2020-06-14,south
3438,1743.0,2020-06-14,east
3439,1719.0,2020-06-14,west
3440,1542.0,2020-06-15,north
3441,1758.0,2020-06-15,south
3442,1674.0,2020-06-15,east
3443,1584.0,2020-06-15,west
3444,1668.0,2020-06-16,north
3445,1620.0,2020-06-16,south
3446,1695.0,2020-06-16,east
3447,1638.0,2020-06-16,west
3448,1554.0,2020-06-17,north
3449,1659.0,2020-06-17,south
3450,1734.0,2020-06-17,east
3451,1527.0,2020-06-17,west
3452,1611.0,2020-06-18,north
3453,1734.0,2020-06-18,south
3454,1743.0,2020-06-18,east
3455,1557.0,2020-06-18,west
3456,1800.0,2020-06-19,north
3457,1536.0,2020-06-19,south
3458,1578.0,2020-06-19,east
3459,1515.0,2020-06-19,west
3460,1647.0,2020-06-20,north
3461,1641.0,2020-06-20,south
3462,1614.0,2020-06-20,east
3463,1518.0,2020-06-20,west
3464,1755.0,2020-06-21,north
3465,1620.0,2020-06-21,south
3466,1725.0,2020-06-21,east
3467,1668.0,2020-06-21,west
3468,1761.0,2020-06-22,north
3469,1542.0,2020-06-22,south
3470,1539.0,2020-06-22,east
3471,1524.0,2020-06-22,west
3472,1767.0,2020-06-23,north
3473,1581.0,2020-06-23,south
3474,1770.0,2020-06-23,east
3475,1758.0,2020-06-23,west
3476,1617.0,2020-06-24,north
3477,1518.0,2020-06-24,south
3478,1791.0,2020-06-24,east
3479,1695.0,2020-06-24,west
3480,1503.0,2020-06-25,north
3481,1794.0,2020-06-25,south
3482,1638.0,2020-06-25,east
3483,1536.0,2020-06-25,west
3484,1707.0,2020-06-26,north
3485,1578.0,2020-06-26,south
3486,1719.0,2020-06-26,east
3487,1728.0,2020-06-26,west
3488,1644.0,2020-06-27,north
3489,1527.0,2020-06-27,south
3490,1578.0,2020-06-27,east
3491,1623.0,2020-06-27,west
3492,1608.0,2020-06-28,north
3493,1779.0,2020-06-28,south
3494,1689.0,2020-06-28,east
3495,1629.0,2020-06-28,west
3496,1722.0,2020-06-29,north
3497,1662.0,2020-06-29,south
3498,1662.0,2020-06-29,east
3499,1503.0,2020-06-29,west
3500,1794.0,2020-06-30,north
3501,1572.0,2020-06-30,south
3502,1668.0,2020-06-30,east
3503,1647.0,2020-06-30,west
3504,1632.0,2020-07-01,north
3505,1578.0,2020-07-01,south
3506,1650.0,2020-07-01,east
3507,1797.0,2020-07-01,west
3508,1734.0,2020-07-02,north
3509,1734.0,2020-07-02,south
3510,1581.0,2020-07-02,east
3511,1665.0,2020-07-02,west
3512,1695.0,2020-07-03,north
3513,1701.0,2020-07-03,south
3514,1584.0,2020-07-03,east
3515,1518.0,2020-07-03,west
3516,1737.0,2020-07-04,north
3517,1656.0,2020-07-04,south
3518,1695.0,2020-07-04,east
3519,1563.0,2020-07-04,west
3520,1788.0,2020-07-05,north
3521,1746.0,2020-07-05,south
3522,1647.0,2020-07-05,east
3523,1527.0,2020-07-05,west
3524,1548.0,2020-07-06,north
3525,1572.0,2020-07-06,south
3526,1569.0,2020-07-06,east
3527,1527.0,2020-07-06,west
3528,1500.0,2020-07-07,north
3529,1791.0,2020-07-07,south
3530,1656.0,2020-07-07,east
3531,1743.0,2020-07-07,west
3532,1563.0,2020-07-08,north
3533,1722.0,2020-07-08,south
3534,1758.0,2020-07-08,east
3535,1524.0,2020-07-08,west
3536,1788.0,2020-07-09,north
3537,1713.0,2020-07-09,south
3538,1596.0,2020-07-09,east
3539,1716.0,2020-07-09,west
3540,1587.0,2020-07-10,north
3541,1509.0,2020-07-10,south
3542,1698.0,2020-07-10,east
3543,1515.0,2020-07-10,west
3544,1500.0,2020-07-11,north
3545,1689.0,2020-07-11,south
3546,1554.0,2020-07-11,east
3547,1509.0,2020-07-11,west
3548,1746.0,2020-07-12,north
3549,1572.0,2020-07-12,south
3550,1773.0,2020-07-12,east
3551,1596.0,2020-07-12,west
3552,1680.0,2020-07-13,north
3553,1764.0,2020-07-13,south
3554,1782.0,2020-07-13,east
3555,1728.0,2020-07-13,west
3556,1557.0,2020-07-14,north
3557,1515.0,2020-07-14,south
3558,1695.0,2020-07-14,east
3559,1500.0,2020-07-14,west
3560,1542.0,2020-07-15,north
3561,1740.0,2020-07-15,south
3562,1647.0,2020-07-15,east
3563,1596.0,2020-07-15,west
3564,1515.0,2020-07-16,north
3565,1731.0,2020-07-16,south
3566,1605.0,2020-07-16,east
3567,1791.0,2020-07-16,west
3568,1794.0,2020-07-17,north
3569,1677.0,2020-07-17,south
3570,1641.0,2020-07-17,east
3571,1773.0,2020-07-17,west
3572,1623.0,2020-07-18,north
3573,1707.0,2020-07-18,south
3574,1749.0,2020-07-18,east
3575,1797.0,2020-07-18,west
3576,1614.0,2020-07-19,north
3577,1653.0,2020-07-19,south
3578,1674.0,2020-07-19,east
3579,1779.0,2020-07-19,west
3580,1797.0,2020-07-20,north
3581,1560.0,2020-07-20,south
3582,1638.0,2020-07-20,east
3583,1716.0,2020-07-20,west
3584,1572.0,2020-07-21,north
3585,1767.0,2020-07-21,south
3586,1689.0,2020-07-21,east
3587,1734.0,2020-07-21,west
3588,1668.0,2020-07-22,north
3589,1728.0,2020-07-22,south
3590,1668.0,2020-07-22,east
3591,1584.0,2020-07-22,west
3592,1692.0,2020-07-23,north
3593,1710.0,2020-07-23,south
3594,1758.0,2020-07-23,east
3595,1545.0,2020-07-23,west
3596,1530.0,2020-07-24,north
3597,1530.0,2020-07-24,south
3598,1575.0,2020-07-24,east
3599,1776.0,2020-07-24,west
3600,1794.0,2020-07-25,north
3601,1647.0,2020-07-25,south
3602,1611.0,2020-07-25,east
3603,1704.0,2020-07-25,west
3604,1569.0,2020-07-26,north
3605,1659.0,2020-07-26,south
3606,1575.0,2020-07-26,east
3607,1788.0,2020-07-26,west
3608,1602.0,2020-07-27,north
3609,1620.0,2020-07-27,south
3610,1530.0,2020-07-27,east
3611,1608.0,2020-07-27,west
3612,1800.0,2020-07-28,north
3613,1506.0,2020-07-28,south
3614,1608.0,2020-07-28,east
3615,1581.0,2020-07-28,west
3616,1533.0,2020-07-29,north
3617,1686.0,2020-07-29,south
3618,1773.0,2020-07-29,east
3619,1644.0,2020-07-29,west
3620,1722.0,2020-07-30,north
3621,1584.0,2020-07-30,south
3622,1596.0,2020-07-30,east
3623,1512.0,2020-07-30,west
3624,1527.0,2020-07-31,north
3625,1530.0,2020-07-31,south
3626,1533.0,2020-07-31,east
3627,1530.0,2020-07-31,west
3628,1788.0,2020-08-01,north
3629,1596.0,2020-08-01,south
3630,1680.0,2020-08-01,east
3631,1671.0,2020-08-01,west
3632,1656.0,2020-08-02,north
3633,1716.0,2020-08-02,south
3634,1623.0,2020-08-02,east
3635,1596.0,2020-08-02,west
3636,1665.0,2020-08-03,north
3637,1650.0,2020-08-03,south
3638,1503.0,2020-08-03,east
3639,1665.0,2020-08-03,west
3640,1539.0,2020-08-04,north
3641,1659.0,2020-08-04,south
3642,1602.0,2020-08-04,east
3643,1719.0,2020-08-04,west
3644,1749.0,2020-08-05,north
3645,1548.0,2020-08-05,south
3646,1653.0,2020-08-05,east
3647,1662.0,2020-08-05,west
3648,1770.0,2020-08-06,north
3649,1710.0,2020-08-06,south
3650,1509.0,2020-08-06,east
3651,1545.0,2020-08-06,west
3652,1740.0,2020-08-07,north
3653,1524.0,2020-08-07,south
3654,1641.0,2020-08-07,east
3655,1710.0,2020-08-07,west
3656,1728.0,2020-08-08,north
3657,1695.0,2020-08-08,south
3658,1716.0,2020-08-08,east
3659,1785.0,2020-08-08,west
3660,1617.0,2020-08-09,north
3661,1752.0,2020-08-09,south
3662,1734.0,2020-08-09,east
3663,1521.0,2020-08-09,west
3664,1545.0,2020-08-10,north
3665,1722.0,2020-08-10,south
3666,1647.0,2020-08-10,east
3667,1530.0,2020-08-10,west
3668,1632.0,2020-08-11,north
3669,1620.0,2020-08-11,south
3670,1551.0,2020-08-11,east
3671,1557.0,2020-08-11,west
3672,1737.0,2020-08-12,north
3673,1749.0,2020-08-12,south
3674,1704.0,2020-08-12,east
3675,1671.0,2020-08-12,west
3676,1500.0,2020-08-13,north
3677,1500.0,2020-08-13,south
3678,1701.0,2020-08-13,east
3679,1785.0,2020-08-13,west
3680,1542.0,2020-08-14,north
3681,1791.0,2020-08-14,south
3682,1716.0,2020-08-14,east
3683,1665.0,2020-08-14,west
3684,1740.0,2020-08-15,north
3685,1632.0,2020-08-15,south
3686,1560.0,2020-08-15,east
3687,1689.0,2020-08-15,west
3688,1749.0,2020-08-16,north
3689,1605.0,2020-08-16,south
3690,1629.0,2020-08-16,east
3691,1728.0,2020-08-16,west
3692,1554.0,2020-08-17,north
3693,1629.0,2020-08-17,south
3694,1698.0,2020-08-17,east
3695,1635.0,2020-08-17,west
3696,1761.0,2020-08-18,north
3697,1566.0,2020-08-18,south
3698,1692.0,2020-08-18,east
3699,1563.0,2020-08-18,west
3700,1662.0,2020-08-19,north
3701,1635.0,2020-08-19,south
3702,1674.0,2020-08-19,east
3703,1602.0,2020-08-19,west
3704,1686.0,2020-08-20,north
3705,1506.0,2020-08-20,south
3706,1515.0,2020-08-20,east
3707,1779.0,2020-08-20,west
3708,1557.0,2020-08-21,north
3709,1551.0,2020-08-21,south
3710,1521.0,2020-08-21,east
3711,1710.0,2020-08-21,west
3712,1563.0,2020-08-22,north
3713,1683.0,2020-08-22,south
3714,1791.0,2020-08-22,east
3715,1773.0,2020-08-22,west
3716,1716.0,2020-08-23,north
3717,1731.0,2020-08-23,south
3718,1593.0,2020-08-23,east
3719,1788.0,2020-08-23,west
3720,1785.0,2020-08-24,north
3721,1647.0,2020-08-24,south
3722,1755.0,2020-08-24,east
3723,1665.0,2020-08-24,west
3724,1545.0,2020-08-25,north
3725,1755.0,2020-08-25,south
3726,1605.0,2020-08-25,east
3727,1548.0,2020-08-25,west
3728,1533.0,2020-08-26,north
3729,1752.0,2020-08-26,south
3730,1758.0,2020-08-26,east
3731,1767.0,2020-08-26,west
3732,1761.0,2020-08-27,north
3733,1671.0,2020-08-27,south
3734,1551.0,2020-08-27,east
3735,1686.0,2020-08-27,west
3736,1788.0,2020-08-28,north
3737,1551.0,2020-08-28,south
3738,1554.0,2020-08-28,east
3739,1623.0,2020-08-28,west
3740,1698.0,2020-08-29,north
3741,1659.0,2020-08-29,south
3742,1593.0,2020-08-29,east
3743,1674.0,2020-08-29,west
3744,1800.0,2020-08-30,north
3745,1554.0,2020-08-30,south
3746,1713.0,2020-08-30,east
3747,1611.0,2020-08-30,west
3748,1797.0,2020-08-31,north
3749,1581.0,2020-08-31,south
3750,1623.0,2020-08-31,east
3751,1515.0,2020-08-31,west
3752,1797.0,2020-09-01,north
3753,1704.0,2020-09-01,south
3754,1539.0,2020-09-01,east
3755,1617.0,2020-09-01,west
3756,1737.0,2020-09-02,north
3757,1635.0,2020-09-02,south
3758,1671.0,2020-09-02,east
3759,1632.0,2020-09-02,west
3760,1575.0,2020-09-03,north
3761,1713.0,2020-09-03,south
3762,1581.0,2020-09-03,east
3763,1719.0,2020-09-03,west
3764,1533.0,2020-09-04,north
3765,1539.0,2020-09-04,south
3766,1569.0,2020-09-04,east
3767,1743.0,2020-09-04,west
3768,1620.0,2020-09-05,north
3769,1743.0,2020-09-05,south
3770,1563.0,2020-09-05,east
3771,1764.0,2020-09-05,west
3772,1638.0,2020-09-06,north
3773,1734.0,2020-09-06,south
3774,1794.0,2020-09-06,east
3775,1782.0,2020-09-06,west
3776,1509.0,2020-09-07,north
3777,1749.0,2020-09-07,south
3778,1608.0,2020-09-07,east
3779,1794.0,2020-09-07,west
3780,1710.0,2020-09-08,north
3781,1536.0,2020-09-08,south
3782,1539.0,2020-09-08,east
3783,1512.0,2020-09-08,west
3784,1578.0,2020-09-09,north
3785,1575.0,2020-09-09,south
3786,1551.0,2020-09-09,east
3787,1650.0,2020-09-09,west
3788,1662.0,2020-09-10,north
3789,1767.0,2020-09-10,south
3790,1596.0,2020-09-10,east
3791,1710.0,2020-09-10,west
3792,1764.0,2020-09-11,north
3793,1722.0,2020-09-11,south
3794,1611.0,2020-09-11,east
3795,1656.0,2020-09-11,west
3796,1602.0,2020-09-12,north
3797,1686.0,2020-09-12,south
3798,1599.0,2020-09-12,east
3799,1800.0,2020-09-12,west
3800,1503.0,2020-09-13,north
3801,1554.0,2020-09-13,south
3802,1554.0,2020-09-13,east
3803,1575.0,2020-09-13,west
3804,1647.0,2020-09-14,north
3805,1776.0,2020-09-14,south
3806,1788.0,2020-09-14,east
3807,1791.0,2020-09-14,west
3808,1542.0,2020-09-15,north
3809,1782.0,2020-09-15,south
3810,1620.0,2020-09-15,east
3811,1641.0,2020-09-15,west
3812,1590.0,2020-09-16,north
3813,1734.0,2020-09-16,south
3814,1710.0,2020-09-16,east
3815,1641.0,2020-09-16,west
3816,1611.0,2020-09-17,north
3817,1581.0,2020-09-17,south
3818,1596.0,2020-09-17,east
3819,1539.0,2020-09-17,west
3820,1764.0,2020-09-18,north
3821,1584.0,2020-09-18,south
3822,1701.0,2020-09-18,east
3823,1518.0,2020-09-18,west
3824,1692.0,2020-09-19,north
3825,1743.0,2020-09-19,south
3826,1737.0,2020-09-19,east
3827,1590.0,2020-09-19,west
3828,1623.0,2020-09-20,north
3829,1521.0,2020-09-20,south
3830,1590.0,2020-09-20,east
3831,1677.0,2020-09-20,west
3832,1776.0,2020-09-21,north
3833,1629.0,2020-09-21,south
3834,1776.0,2020-09-21,east
3835,1728.0,2020-09-21,west
3836,1776.0,2020-09-22,north
3837,1629.0,2020-09-22,south
3838,1539.0,2020-09-22,east
3839,1563.0,2020-09-22,west
3840,1506.0,2020-09-23,north
3841,1698.0,2020-09-23,south
3842,1734.0,2020-09-23,east
3843,1557.0,2020-09-23,west
3844,1527.0,2020-09-24,north
3845,1761.0,2020-09-24,south
3846,1560.0,2020-09-24,east
3847,1650.0,2020-09-24,west
3848,1533.0,2020-09-25,north
3849,1602.0,2020-09-25,south
3850,1743.0,2020-09-25,east
3851,1617.0,2020-09-25,west
3852,1536.0,2020-09-26,north
3853,1773.0,2020-09-26,south
3854,1521.0,2020-09-26,east
3855,1542.0,2020-09-26,west
3856,1737.0,2020-09-27,north
3857,1509.0,2020-09-27,south
3858,1626.0,2020-09-27,east
3859,1584.0,2020-09-27,west
3860,1671.0,2020-09-28,north
3861,1680.0,2020-09-28,south
3862,1599.0,2020-09-28,east
3863,1776.0,2020-09-28,west
3864,1674.0,2020-09-29,north
3865,1728.0,2020-09-29,south
3866,1551.0,2020-09-29,east
3867,1641.0,2020-09-29,west
3868,1614.0,2020-09-30,north
3869,1773.0,2020-09-30,south
3870,1509.0,2020-09-30,east
3871,1740.0,2020-09-30,west
3872,1614.0,2020-10-01,north
3873,1599.0,2020-10-01,south
3874,1785.0,2020-10-01,east
3875,1506.0,2020-10-01,west
3876,1689.0,2020-10-02,north
3877,1659.0,2020-10-02,south
3878,1785.0,2020-10-02,east
3879,1701.0,2020-10-02,west
3880,1515.0,2020-10-03,north
3881,1545.0,2020-10-03,south
3882,1599.0,2020-10-03,east
3883,1512.0,2020-10-03,west
3884,1524.0,2020-10-04,north
3885,1779.0,2020-10-04,south
3886,1500.0,2020-10-04,east
3887,1755.0,2020-10-04,west
3888,1773.0,2020-10-05,north
3889,1743.0,2020-10-05,south
3890,1662.0,2020-10-05,east
3891,1596.0,2020-10-05,west
3892,1788.0,2020-10-06,north
3893,1503.0,2020-10-06,south
3894,1779.0,2020-10-06,east
3895,1563.0,2020-10-06,west
3896,1554.0,2020-10-07,north
3897,1734.0,2020-10-07,south
3898,1629.0,2020-10-07,east
3899,1608.0,2020-10-07,west
3900,1794.0,2020-10-08,north
3901,1674.0,2020-10-08,south
3902,1662.0,2020-10-08,east
3903,1788.0,2020-10-08,west
3904,1536.0,2020-10-09,north
3905,1521.0,2020-10-09,south
3906,1656.0,2020-10-09,east
3907,1551.0,2020-10-09,west
3908,1593.0,2020-10-10,north
3909,1590.0,2020-10-10,south
3910,1671.0,2020-10-10,east
3911,1707.0,2020-10-10,west
3912,1569.0,2020-10-11,north
3913,1773.0,2020-10-11,south
3914,1674.0,2020-10-11,east
3915,1536.0,2020-10-11,west
3916,1677.0,2020-10-12,north
3917,1605.0,2020-10-12,south
3918,1653.0,2020-10-12,east
3919,1749.0,2020-10-12,west
3920,1578.0,2020-10-13,north
3921,1638.0,2020-10-13,south
3922,1515.0,2020-10-13,east
3923,1683.0,2020-10-13,west
3924,1680.0,2020-10-14,north
3925,1755.0,2020-10-14,south
3926,1584.0,2020-10-14,east
3927,1590.0,2020-10-14,west
3928,1518.0,2020-10-15,north
3929,1701.0,2020-10-15,south
3930,1716.0,2020-10-15,east
3931,1563.0,2020-10-15,west
3932,1638.0,2020-10-16,north
3933,1689.0,2020-10-16,south
3934,1515.0,2020-10-16,east
3935,1632.0,2020-10-16,west
3936,1509.0,2020-10-17,north
3937,1791.0,2020-10-17,south
3938,1509.0,2020-10-17,east
3939,1776.0,2020-10-17,west
3940,1524.0,2020-10-18,north
3941,1716.0,2020-10-18,south
3942,1578.0,2020-10-18,east
3943,1713.0,2020-10-18,west
3944,1656.0,2020-10-19,north
3945,1725.0,2020-10-19,south
3946,1554.0,2020-10-19,east
3947,1524.0,2020-10-19,west
3948,1569.0,2020-10-20,north
3949,1758.0,2020-10-20,south
3950,1758.0,2020-10-20,east
3951,1614.0,2020-10-20,west
3952,1740.0,2020-10-21,north
3953,1521.0,2020-10-21,south
3954,1722.0,2020-10-21,east
3955,1605.0,2020-10-21,west
3956,1749.0,2020-10-22,north
3957,1638.0,2020-10-22,south
3958,1710.0,2020-10-22,east
3959,1668.0,2020-10-22,west
3960,1635.0,2020-10-23,north
3961,1533.0,2020-10-23,south
3962,1635.0,2020-10-23,east
3963,1575.0,2020-10-23,west
3964,1737.0,2020-10-24,north
3965,1593.0,2020-10-24,south
3966,1707.0,2020-10-24,east
3967,1536.0,2020-10-24,west
3968,1689.0,2020-10-25,north
3969,1680.0,2020-10-25,south
3970,1605.0,2020-10-25,east
3971,1617.0,2020-10-25,west
3972,1746.0,2020-10-26,north
3973,1518.0,2020-10-26,south
3974,1656.0,2020-10-26,east
3975,1542.0,2020-10-26,west
3976,1581.0,2020-10-27,north
3977,1716.0,2020-10-27,south
3978,1683.0,2020-10-27,east
3979,1518.0,2020-10-27,west
3980,1746.0,2020-10-28,north
3981,1587.0,2020-10-28,south
3982,1644.0,2020-10-28,east
3983,1731.0,2020-10-28,west
3984,1770.0,2020-10-29,north
3985,1692.0,2020-10-29,south
3986,1557.0,2020-10-29,east
3987,1524.0,2020-10-29,west
3988,1773.0,2020-10-30,north
3989,1689.0,2020-10-30,south
3990,1776.0,2020-10-30,east
3991,1686.0,2020-10-30,west
3992,1581.0,2020-10-31,north
3993,1758.0,2020-10-31,south
3994,1755.0,2020-10-31,east
3995,1668.0,2020-10-31,west
3996,1665.0,2020-11-01,north
3997,1551.0,2020-11-01,south
3998,1770.0,2020-11-01,east
3999,1593.0,2020-11-01,west
4000,1734.0,2020-11-02,north
4001,1500.0,2020-11-02,south
4002,1740.0,2020-11-02,east
4003,1686.0,2020-11-02,west
4004,1551.0,2020-11-03,north
4005,1752.0,2020-11-03,south
4006,1746.0,2020-11-03,east
4007,1581.0,2020-11-03,west
4008,1773.0,2020-11-04,north
4009,1788.0,2020-11-04,south
4010,1545.0,2020-11-04,east
4011,1506.0,2020-11-04,west
4012,1644.0,2020-11-05,north
4013,1605.0,2020-11-05,south
4014,1686.0,2020-11-05,east
4015,1539.0,2020-11-05,west
4016,1725.0,2020-11-06,north
4017,1599.0,2020-11-06,south
4018,1659.0,2020-11-06,east
4019,1575.0,2020-11-06,west
4020,1653.0,2020-11-07,north
4021,1641.0,2020-11-07,south
4022,1587.0,2020-11-07,east
4023,1758.0,2020-11-07,west
4024,1785.0,2020-11-08,north
4025,1695.0,2020-11-08,south
4026,1581.0,2020-11-08,east
4027,1734.0,2020-11-08,west
4028,1788.0,2020-11-09,north
4029,1593.0,2020-11-09,south
4030,1593.0,2020-11-09,east
4031,1512.0,2020-11-09,west
4032,1638.0,2020-11-10,north
4033,1734.0,2020-11-10,south
4034,1695.0,2020-11-10,east
4035,1638.0,2020-11-10,west
4036,1695.0,2020-11-11,north
4037,1533.0,2020-11-11,south
4038,1731.0,2020-11-11,east
4039,1689.0,2020-11-11,west
4040,1713.0,2020-11-12,north
4041,1596.0,2020-11-12,south
4042,1686.0,2020-11-12,east
4043,1515.0,2020-11-12,west
4044,1581.0,2020-11-13,north
4045,1521.0,2020-11-13,south
4046,1677.0,2020-11-13,east
4047,1635.0,2020-11-13,west
4048,1749.0,2020-11-14,north
4049,1542.0,2020-11-14,south
4050,1602.0,2020-11-14,east
4051,1557.0,2020-11-14,west
4052,1686.0,2020-11-15,north
4053,1638.0,2020-11-15,south
4054,1794.0,2020-11-15,east
4055,1659.0,2020-11-15,west
4056,1773.0,2020-11-16,north
4057,1671.0,2020-11-16,south
4058,1626.0,2020-11-16,east
4059,1725.0,2020-11-16,west
4060,1686.0,2020-11-17,north
4061,1521.0,2020-11-17,south
4062,1734.0,2020-11-17,east
4063,1530.0,2020-11-17,west
4064,1698.0,2020-11-18,north
4065,1770.0,2020-11-18,south
4066,1752.0,2020-11-18,east
4067,1662.0,2020-11-18,west
4068,1566.0,2020-11-19,north
4069,1590.0,2020-11-19,south
4070,1635.0,2020-11-19,east
4071,1698.0,2020-11-19,west
4072,1683.0,2020-11-20,north
4073,1653.0,2020-11-20,south
4074,1527.0,2020-11-20,east
4075,1524.0,2020-11-20,west
4076,1593.0,2020-11-21,north
4077,1656.0,2020-11-21,south
4078,1623.0,2020-11-21,east
4079,1638.0,2020-11-21,west
4080,1596.0,2020-11-22,north
4081,1575.0,2020-11-22,south
4082,1656.0,2020-11-22,east
4083,1725.0,2020-11-22,west
4084,1767.0,2020-11-23,north
4085,1650.0,2020-11-23,south
4086,1641.0,2020-11-23,east
4087,1632.0,2020-11-23,west
4088,1602.0,2020-11-24,north
4089,1632.0,2020-11-24,south
4090,1743.0,2020-11-24,east
4091,1617.0,2020-11-24,west
4092,1725.0,2020-11-25,north
4093,1761.0,2020-11-25,south
4094,1791.0,2020-11-25,east
4095,1620.0,2020-11-25,west
4096,1770.0,2020-11-26,north
4097,1791.0,2020-11-26,south
4098,1665.0,2020-11-26,east
4099,1743.0,2020-11-26,west
4100,1632.0,2020-11-27,north
4101,1587.0,2020-11-27,south
4102,1680.0,2020-11-27,east
4103,1656.0,2020-11-27,west
4104,1746.0,2020-11-28,north
4105,1599.0,2020-11-28,south
4106,1719.0,2020-11-28,east
4107,1794.0,2020-11-28,west
4108,1758.0,2020-11-29,north
4109,1557.0,2020-11-29,south
4110,1647.0,2020-11-29,east
4111,1740.0,2020-11-29,west
4112,1635.0,2020-11-30,north
4113,1584.0,2020-11-30,south
4114,1614.0,2020-11-30,east
4115,1749.0,2020-11-30,west
4116,1587.0,2020-12-01,north
4117,1719.0,2020-12-01,south
4118,1620.0,2020-12-01,east
4119,1656.0,2020-12-01,west
4120,1554.0,2020-12-02,north
4121,1755.0,2020-12-02,south
4122,1737.0,2020-12-02,east
4123,1548.0,2020-12-02,west
4124,1572.0,2020-12-03,north
4125,1560.0,2020-12-03,south
4126,1746.0,2020-12-03,east
4127,1788.0,2020-12-03,west
4128,1638.0,2020-12-04,north
4129,1626.0,2020-12-04,south
4130,1518.0,2020-12-04,east
4131,1773.0,2020-12-04,west
4132,1707.0,2020-12-05,north
4133,1614.0,2020-12-05,south
4134,1722.0,2020-12-05,east
4135,1524.0,2020-12-05,west
4136,1560.0,2020-12-06,north
4137,1617.0,2020-12-06,south
4138,1566.0,2020-12-06,east
4139,1515.0,2020-12-06,west
4140,1509.0,2020-12-07,north
4141,1545.0,2020-12-07,south
4142,1596.0,2020-12-07,east
4143,1671.0,2020-12-07,west
4144,1686.0,2020-12-08,north
4145,1785.0,2020-12-08,south
4146,1800.0,2020-12-08,east
4147,1590.0,2020-12-08,west
4148,1788.0,2020-12-09,north
4149,1788.0,2020-12-09,south
4150,1584.0,2020-12-09,east
4151,1665.0,2020-12-09,west
4152,1620.0,2020-12-10,north
4153,1725.0,2020-12-10,south
4154,1569.0,2020-12-10,east
4155,1533.0,2020-12-10,west
4156,1503.0,2020-12-11,north
4157,1713.0,2020-12-11,south
4158,1650.0,2020-12-11,east
4159,1776.0,2020-12-11,west
4160,1629.0,2020-12-12,north
4161,1662.0,2020-12-12,south
4162,1623.0,2020-12-12,east
4163,1590.0,2020-12-12,west
4164,1650.0,2020-12-13,north
4165,1647.0,2020-12-13,south
4166,1683.0,2020-12-13,east
4167,1530.0,2020-12-13,west
4168,1746.0,2020-12-14,north
4169,1551.0,2020-12-14,south
4170,1548.0,2020-12-14,east
4171,1767.0,2020-12-14,west
4172,1785.0,2020-12-15,north
